Occurrence ID,Scientific name,Common name,Date,Date day,Date month,Date year,OSGR,Latitude,Longitude,Coordinate uncertainty (m),Individual count,Life stage,Country,OSG 10m,OSG 100m,OSG 1km,OSG 10km,OSG 100km
12036,Phocoena phocoena,Common Porpoise,2018-07-21,21,7,2018,NM3532015117,56.25458145,-6.274950027,250.0,1.0,Adult,Scotland,NM35321511,NM353151,NM3515,NM31,NM
7857,Phocoena phocoena,Common Porpoise,2014-07-25,25,7,2014,NG0716725149,57.223099,-6.853417,70.1,2.0,Adult,Scotland,NG07162514,NG071251,NG0725,NG02,NG
10100,Phocoena phocoena,Common Porpoise,2016-08-12,12,8,2016,NM3453935006,56.43233,-6.3076,70.1,1.0,Adult,Scotland,NM34533500,NM345350,NM3435,NM33,NM
4853,Cetorhinus maximus,Basking Shark,2010-07-13,13,7,2010,NM1479159846,56.64324,-6.65405,70.1,5.0,Adult,Scotland,NM14795984,NM147598,NM1459,NM15,NM
13483,Delphinus delphis,Common Dolphin,2020-08-17,17,8,2020,NG2036728792,57.26396713,-6.639641475,1600.0,1.0,Adult,Scotland,NG20362879,NG203287,NG2028,NG22,NG
13378,Halichoerus grypus,Grey Seal,2020-08-11,11,8,2020,NL3394022787,56.25596046,-7.913918304,1000.0,1.0,Adult,Scotland,NL33942278,NL339227,NL3322,NL32,NL
10267,Phocoena phocoena,Common Porpoise,2016-05-17,17,5,2016,NG1201809985,57.09043,-6.755867,70.1,1.0,Adult,Scotland,NG12010998,NG120099,NG1209,NG10,NG
3265,Phocoena phocoena,Common Porpoise,2008-07-27,27,7,2008,NG6772732945,57.3277,-5.860267,70.1,1.0,Adult,Scotland,NG67723294,NG677329,NG6732,NG63,NG
9809,Halichoerus grypus,Grey Seal,2016-08-31,31,8,2016,NG7947422702,57.24171,-5.656466,70.1,3.0,Adult,Scotland,NG79472270,NG794227,NG7922,NG72,NG
80,Phocoena phocoena,Common Porpoise,2003-05-29,29,5,2003,NR3538541129,55.59167,-6.201449,70.1,1.0,Adult,Scotland,NR35384112,NR353411,NR3541,NR34,NR
10811,Phocoena phocoena,Common Porpoise,2017-06-07,7,6,2017,NG6685084356,57.78798,-5.92411,70.1,1.0,Adult,Scotland,NG66858435,NG668843,NG6684,NG68,NG
10469,Balaenoptera acutorostrata,Minke Whale,2016-09-07,7,9,2016,NB5354871720,58.56343,-6.239516,70.1,1.0,Adult,Scotland,NB53547172,NB535717,NB5371,NB57,NB
3967,Phocoena phocoena,Common Porpoise,2009-06-14,14,6,2009,NR3584782762,55.96498,-6.234467,70.1,3.0,Adult,Scotland,NR35848276,NR358827,NR3582,NR38,NR
13598,Delphinus delphis,Common Dolphin,2020-09-06,6,9,2020,NG3643206969,57.07804184,-6.351030256,500.0,1.0,Adult,Scotland,NG36430696,NG364069,NG3606,NG30,NG
6702,Phocoena phocoena,Common Porpoise,2013-06-13,13,6,2013,NM6399443801,56.526814,-5.83905,70.1,1.0,Adult,Scotland,NM63994380,NM639438,NM6343,NM64,NM
8607,Delphinus delphis,Common Dolphin,2015-06-20,20,6,2015,NB5703762250,58.48056793,-6.169616699,70.1,2.0,Adult,Scotland,NB57036225,NB570622,NB5762,NB56,NB
8178,Phocoena phocoena,Common Porpoise,2014-09-10,10,9,2014,NG6967236249,57.358299,-5.831133,70.1,7.0,Adult,Scotland,NG69673624,NG696362,NG6936,NG63,NG
11830,Phoca vitulina,Harbour Seal,2018-06-27,27,6,2018,NG7342828482,57.29056168,-5.761708736,900.0,1.0,Adult,Scotland,NG73422848,NG734284,NG7328,NG72,NG
6545,Phocoena phocoena,Common Porpoise,2012-09-22,22,9,2012,NS0691516959,55.40843,-5.05145,70.1,1.0,Adult,Scotland,NS06911695,NS069169,NS0616,NS01,NS
6710,Phocoena phocoena,Common Porpoise,2013-06-14,14,6,2013,NR7008593794,56.081501,-5.69665,70.1,1.0,Adult,Scotland,NR70089379,NR700937,NR7093,NR79,NR
12236,Phocoena phocoena,Common Porpoise,2018-09-08,8,9,2018,NB7376618065,58.0936203,-5.840249538,400.0,1.0,Adult,Scotland,NB73761806,NB737180,NB7318,NB71,NB
10180,Phocoena phocoena,Common Porpoise,2016-06-19,19,6,2016,NB7667608706,58.01122,-5.7821,70.1,1.0,Adult,Scotland,NB76670870,NB766087,NB7608,NB70,NB
1157,Phocoena phocoena,Common Porpoise,2005-09-03,3,9,2005,NG6983735984,57.35601,-5.82815,70.1,6.0,Adult,Scotland,NG69833598,NG698359,NG6935,NG63,NG
584,Balaenoptera acutorostrata,Minke Whale,2004-06-28,28,6,2004,NM1306963835,56.67791,-6.686467,70.1,1.0,Adult,Scotland,NM13066383,NM130638,NM1363,NM16,NM
11391,Phocoena phocoena,Common Porpoise,2017-09-25,25,9,2017,NB5507639034,58.27152,-6.17845,70.1,2.0,Adult,Scotland,NB55073903,NB550390,NB5539,NB53,NB
13178,Balaenoptera acutorostrata,Minke Whale,2019-09-22,22,9,2019,NG5770959727,57.56246567,-6.052733421,999.0,1.0,Adult,Scotland,NG57705972,NG577597,NG5759,NG55,NG
10851,Phocoena phocoena,Common Porpoise,2017-06-16,16,6,2017,NG7876926197,57.2727,-5.671233,70.1,2.0,Adult,Scotland,NG78762619,NG787261,NG7826,NG72,NG
6000,Phocoena phocoena,Common Porpoise,2011-09-07,7,9,2011,NM7862741604,56.51423,-5.5998,70.1,1.0,Adult,Scotland,NM78624160,NM786416,NM7841,NM74,NM
5586,Phocoena phocoena,Common Porpoise,2011-06-20,20,6,2011,NB9630324035,58.15808,-5.4639,70.1,1.0,Adult,Scotland,NB96302403,NB963240,NB9624,NB92,NB
13124,Phocoena phocoena,Common Porpoise,2019-09-21,21,9,2019,NG6809974034,57.69613266,-5.893183231,80.0,1.0,Adult,Scotland,NG68097403,NG680740,NG6874,NG67,NG
4795,Phocoena phocoena,Common Porpoise,2010-07-01,1,7,2010,NM3845871564,56.76204,-6.281167,70.1,2.0,Adult|Calf,Scotland,NM38457156,NM384715,NM3871,NM37,NM
10506,Lagenorhynchus albirostris,White-beaked Dolphin,2016-09-07,7,9,2016,NB1920449199,58.34108,-6.800233,70.1,10.0,Adult,Scotland,NB19204919,NB192491,NB1949,NB14,NB
13171,Phocoena phocoena,Common Porpoise,2019-09-22,22,9,2019,NG6089361904,57.58366776,-6.00178337,500.0,1.0,Adult,Scotland,NG60896190,NG608619,NG6061,NG66,NG
7821,Phocoena phocoena,Common Porpoise,2014-07-25,25,7,2014,NF9400248083,57.419701,-7.098984,70.1,2.0,Adult,Scotland,NF94004808,NF940480,NF9448,NF94,NF
10070,Phocoena phocoena,Common Porpoise,2016-09-04,4,9,2016,NF9532891884,57.81247,-7.132101,70.1,1.0,Adult,Scotland,NF95329188,NF953918,NF9591,NF99,NF
1075,Cetorhinus maximus,Basking Shark,2005-08-22,22,8,2005,NM2661641994,56.4904,-6.443,70.1,1.0,Juvenile,Scotland,NM26614199,NM266419,NM2641,NM24,NM
5812,Phocoena phocoena,Common Porpoise,2011-07-17,17,7,2011,NM6057259379,56.66471,-5.908967,70.1,1.0,Adult,Scotland,NM60575937,NM605593,NM6059,NM65,NM
10414,Phocoena phocoena,Common Porpoise,2016-09-20,20,9,2016,NG3326761049,57.56055,-6.4615,70.1,1.0,Adult,Scotland,NG33266104,NG332610,NG3361,NG36,NG
833,Halichoerus grypus,Grey Seal,2005-07-07,7,7,2005,NM3575631334,56.40011,-6.284216,70.1,1.0,Adult,Scotland,NM35753133,NM357313,NM3531,NM33,NM
5051,Phoca vitulina,Harbour Seal,2010-08-16,16,8,2010,NA1036100996,57.82804,-8.56815,70.1,1.0,Adult,Scotland,NA10360099,NA103009,NA1000,NA10,NA
7306,Halichoerus grypus,Grey Seal,2014-05-26,26,5,2014,NM3316853363,56.596001,-6.34858,70.1,1.0,Adult,Scotland,NM33165336,NM331533,NM3353,NM35,NM
10429,Balaenoptera acutorostrata,Minke Whale,2016-05-24,24,5,2016,NG4256611285,57.12017,-6.254567,70.1,1.0,Juvenile,Scotland,NG42561128,NG425112,NG4211,NG41,NG
5439,Phocoena phocoena,Common Porpoise,2011-05-27,27,5,2011,NM3664788622,56.91382,-6.328333,70.1,1.0,Adult,Scotland,NM36648862,NM366886,NM3688,NM38,NM
762,Halichoerus grypus,Grey Seal,2005-06-21,21,6,2005,NR4304372769,55.87933,-6.109983,70.1,1.0,Adult,Scotland,NR43047276,NR430727,NR4372,NR47,NR
4735,Phocoena phocoena,Common Porpoise,2010-05-29,29,5,2010,NF8858334208,57.2919,-7.171317,70.1,3.0,Adult,Scotland,NF88583420,NF885342,NF8834,NF83,NF
13882,Balaenoptera acutorostrata,Minke Whale,2021-06-20,20,6,2021,NB4162105085,57.9598,-6.369716,180.0,1.0,Adult,Scotland,NB41620508,NB416050,NB4105,NB40,NB
7417,Phocoena phocoena,Common Porpoise,2014-06-16,16,6,2014,NG4370177453,57.71352,-6.305,70.1,1.0,Adult,Scotland,NG43707745,NG437774,NG4377,NG47,NG
3746,Phocoena phocoena,Common Porpoise,2009-05-11,11,5,2009,NG1912170143,57.6334,-6.707667,70.1,1.0,Adult,Scotland,NG19127014,NG191701,NG1970,NG17,NG
12605,Phocoena phocoena,Common Porpoise,2019-06-17,17,6,2019,NG7513759929,57.57328415,-5.762267112,100.0,1.0,Adult,Scotland,NG75135992,NG751599,NG7559,NG75,NG
7219,Phocoena phocoena,Common Porpoise,2014-05-10,10,5,2014,NG2646926357,57.24585,-6.536117,70.1,1.0,Adult,Scotland,NG26462635,NG264263,NG2626,NG22,NG
1363,Phocoena phocoena,Common Porpoise,2006-06-18,18,6,2006,NM3373553761,56.59989,-6.339784,70.1,1.0,Adult,Scotland,NM33735376,NM337537,NM3353,NM35,NM
7271,Halichoerus grypus,Grey Seal,2014-05-22,22,5,2014,NS1624454452,55.748459,-4.929283,70.1,1.0,Adult,Scotland,NS16245445,NS162544,NS1654,NS15,NS
1307,Balaenoptera acutorostrata,Minke Whale,2006-06-07,7,6,2006,NL4322812070,56.16722,-7.750366,70.1,1.0,Adult,Scotland,NL43221207,NL432120,NL4312,NL41,NL
3734,Phocoena phocoena,Common Porpoise,2009-05-10,10,5,2009,NB4629400821,57.9243,-6.2864,70.1,1.0,Adult,Scotland,NB46290082,NB462008,NB4600,NB40,NB
6636,Balaenoptera acutorostrata,Minke Whale,2013-06-04,4,6,2013,NM3624565041,56.702351,-6.310566,70.1,1.0,Adult,Scotland,NM36246504,NM362650,NM3665,NM36,NM
5448,Phocoena phocoena,Common Porpoise,2011-05-30,30,5,2011,NM4804559080,56.65545,-6.112534,70.1,2.0,Adult,Scotland,NM48045908,NM480590,NM4859,NM45,NM
3946,Halichoerus grypus,Grey Seal,2009-06-04,4,6,2009,NM3170283363,56.86388,-6.403749,70.1,1.0,Adult,Scotland,NM31708336,NM317833,NM3183,NM38,NM
12471,Balaenoptera acutorostrata,Minke Whale,2019-05-24,24,5,2019,NM3332664680,56.6974678,-6.357717037,120.0,1.0,Adult,Scotland,NM33326468,NM333646,NM3364,NM36,NM
6182,Delphinus delphis,Common Dolphin,2012-06-17,17,6,2012,NB4352107979,57.98682,-6.340834,70.1,35.0,Adult|Juvenile|Calf,Scotland,NB43520797,NB435079,NB4307,NB40,NB
2044,Halichoerus grypus,Grey Seal,2007-06-08,8,6,2007,NF5726838099,57.30428,-7.693766,70.1,1.0,Adult,Scotland,NF57263809,NF572380,NF5738,NF53,NF
8408,Phocoena phocoena,Common Porpoise,2015-05-05,5,5,2015,NR4088689049,56.02406311,-6.160017014,70.1,4.0,Adult,Scotland,NR40888904,NR408890,NR4089,NR48,NR
118,Phocoena phocoena,Common Porpoise,2003-06-10,10,6,2003,NR2563658293,55.74005,-6.372833,70.1,1.0,Adult,Scotland,NR25635829,NR256582,NR2558,NR25,NR
11544,Halichoerus grypus,Grey Seal,2018-05-29,29,5,2018,NG3858475096,57.68946075,-6.38806343,10.0,1.0,Adult,Scotland,NG38587509,NG385750,NG3875,NG37,NG
6213,Phoca vitulina,Harbour Seal,2012-06-25,25,6,2012,NC0011566238,58.53819,-5.435816,70.1,1.0,Adult,Scotland,NC00116623,NC001662,NC0066,NC06,NC
10818,Balaenoptera acutorostrata,Minke Whale,2017-06-08,8,6,2017,NB6236735078,58.24008,-6.050433,70.1,2.0,Adult,Scotland,NB62363507,NB623350,NB6235,NB63,NB
11570,Phoca vitulina,Harbour Seal,2018-05-30,30,5,2018,NG6639552628,57.50341797,-5.901072978,150.0,1.0,Adult,Scotland,NG66395262,NG663526,NG6652,NG65,NG
10842,Delphinus delphis,Common Dolphin,2017-06-11,11,6,2017,NG5711556675,57.5348,-6.059584,70.1,13.0,Adult|Juvenile,Scotland,NG57115667,NG571566,NG5756,NG55,NG
12509,Phoca vitulina,Harbour Seal,2019-05-31,31,5,2019,NM6467772423,56.78371429,-5.85409975,80.0,1.0,Adult,Scotland,NM64677242,NM646724,NM6472,NM67,NM
4067,Phocoena phocoena,Common Porpoise,2009-06-27,27,6,2009,NA4503609980,57.93713,-8.001017,70.1,2.0,Adult,Scotland,NA45030998,NA450099,NA4509,NA40,NA
6111,Halichoerus grypus,Grey Seal,2012-05-29,29,5,2012,NL9847089131,56.89513,-6.953683,70.1,1.0,Adult,Scotland,NL98478913,NL984891,NL9889,NL98,NL
4780,Phocoena phocoena,Common Porpoise,2010-06-16,16,6,2010,NG5344943442,57.41426,-6.1073,70.1,4.0,Adult,Scotland,NG53444344,NG534434,NG5343,NG54,NG
1941,Phocoena phocoena,Common Porpoise,2007-05-12,12,5,2007,NR3794781433,55.95422,-6.199616,70.1,1.0,Adult,Scotland,NR37948143,NR379814,NR3781,NR38,NR
10806,Balaenoptera acutorostrata,Minke Whale,2017-06-03,3,6,2017,NM4432097578,56.99835,-6.211717,70.1,1.0,Adult,Scotland,NM44329757,NM443975,NM4497,NM49,NM
10789,Phoca vitulina,Harbour Seal,2017-05-29,29,5,2017,NM7476823746,56.35229,-5.647,70.1,1.0,Adult,Scotland,NM74762374,NM747237,NM7423,NM72,NM
754,Phocoena phocoena,Common Porpoise,2005-06-19,19,6,2005,NM6759715284,56.27296,-5.755333,70.1,2.0,Adult,Scotland,NM67591528,NM675152,NM6715,NM61,NM
7454,Halichoerus grypus,Grey Seal,2014-06-16,16,6,2014,NF9991286244,57.765099,-7.048183,70.1,1.0,Adult,Scotland,NF99918624,NF999862,NF9986,NF98,NF
4782,Phoca vitulina,Harbour Seal,2010-06-16,16,6,2010,NG5333142113,57.40229,-6.107934,70.1,1.0,Adult,Scotland,NG53334211,NG533421,NG5342,NG54,NG
10638,Halichoerus grypus,Grey Seal,2017-05-12,12,5,2017,NM0927353096,56.57942,-6.736116,70.1,1.0,Adult,Scotland,NM09275309,NM092530,NM0953,NM05,NM
564,Phocoena phocoena,Common Porpoise,2004-06-22,22,6,2004,NM4431106489,56.18219,-6.121901,70.1,1.0,Adult,Scotland,NM44310648,NM443064,NM4406,NM40,NM
8568,Phocoena phocoena,Common Porpoise,2015-06-13,13,6,2015,NG5279746572,57.44195175,-6.121283054,70.1,1.0,Adult,Scotland,NG52794657,NG527465,NG5246,NG54,NG
9676,Halichoerus grypus,Grey Seal,2016-05-25,25,5,2016,NM4104268623,56.73713,-6.236051,70.1,1.0,Adult,Scotland,NM41046862,NM410686,NM4168,NM46,NM
5602,Delphinus delphis,Common Dolphin,2011-06-23,23,6,2011,NG4825674637,57.69087,-6.225817,70.1,3.0,Adult,Scotland,NG48257463,NG482746,NG4874,NG47,NG
10636,Halichoerus grypus,Grey Seal,2017-05-12,12,5,2017,NM1021654355,56.59127,-6.72223,70.1,2.0,Adult,Scotland,NM10215435,NM102543,NM1054,NM15,NM
11813,Phocoena phocoena,Common Porpoise,2018-06-26,26,6,2018,NG5446663655,57.5959053,-6.110758304,200.0,1.0,Adult,Scotland,NG54466365,NG544636,NG5463,NG56,NG
6601,Phoca vitulina,Harbour Seal,2013-05-27,27,5,2013,NM5088159640,56.661987,-6.066933,70.1,1.0,Adult,Scotland,NM50885964,NM508596,NM5059,NM55,NM
5627,Lagenorhynchus albirostris,White-beaked Dolphin,2011-06-29,29,6,2011,NL7189556782,56.58777,-7.346666,70.1,20.0,Adult,Scotland,NL71895678,NL718567,NL7156,NL75,NL
1949,Balaenoptera acutorostrata,Minke Whale,2007-05-14,14,5,2007,NM2505541042,56.48096,-6.467267,70.1,1.0,Adult,Scotland,NM25054104,NM250410,NM2541,NM24,NM
11640,Phocoena phocoena,Common Porpoise,2018-06-02,2,6,2018,NG6379250318,57.48137283,-5.942183494,1500.0,1.0,Adult,Scotland,NG63795031,NG637503,NG6350,NG65,NG
3820,Cetorhinus maximus,Basking Shark,2009-05-31,31,5,2009,NM1122148610,56.54045,-6.699533,70.1,1.0,Adult,Scotland,NM11224861,NM112486,NM1148,NM14,NM
3887,Phocoena phocoena,Common Porpoise,2009-06-01,1,6,2009,NL8057431745,56.36975,-7.175284,70.1,1.0,Adult,Scotland,NL80573174,NL805317,NL8031,NL83,NL
1997,Phocoena phocoena,Common Porpoise,2007-05-17,17,5,2007,NM5289960119,56.66735,-6.03455,70.1,1.0,Adult,Scotland,NM52896011,NM528601,NM5260,NM56,NM
10226,Phocoena phocoena,Common Porpoise,2016-06-23,23,6,2016,NC0022562586,58.5055,-5.430733,70.1,2.0,Adult,Scotland,NC00226258,NC002625,NC0062,NC06,NC
5623,Cetorhinus maximus,Basking Shark,2011-06-29,29,6,2011,NL9380235893,56.41562,-6.9668,70.1,2.0,Juvenile,Scotland,NL93803589,NL938358,NL9335,NL93,NL
6135,Halichoerus grypus,Grey Seal,2012-05-30,30,5,2012,NG2207114031,57.13284,-6.595016,70.1,1.0,Adult,Scotland,NG22071403,NG220140,NG2214,NG21,NG
2114,Halichoerus grypus,Grey Seal,2007-06-13,13,6,2007,NM6304573080,56.78877,-5.881367,70.1,1.0,Adult,Scotland,NM63047308,NM630730,NM6373,NM67,NM
4061,Halichoerus grypus,Grey Seal,2009-06-27,27,6,2009,NA4378906125,57.9017,-8.016166,70.1,1.0,Adult,Scotland,NA43780612,NA437061,NA4306,NA40,NA
6090,Balaenoptera acutorostrata,Minke Whale,2012-05-20,20,5,2012,NG0603107916,57.06813,-6.851883,70.1,1.0,Adult,Scotland,NG06030791,NG060079,NG0607,NG00,NG
2974,Phocoena phocoena,Common Porpoise,2008-06-12,12,6,2008,NM4227087907,56.91058,-6.235517,70.1,1.0,Adult,Scotland,NM42278790,NM422879,NM4287,NM48,NM
9624,Halichoerus grypus,Grey Seal,2016-05-10,10,5,2016,NM3410252132,56.5855,-6.33215,70.1,1.0,Adult,Scotland,NM34105213,NM341521,NM3452,NM35,NM
9822,Halichoerus grypus,Grey Seal,2016-06-08,8,6,2016,NG4816674646,57.6909,-6.227316,70.1,1.0,Adult,Scotland,NG48167464,NG481746,NG4874,NG47,NG
9877,Halichoerus grypus,Grey Seal,2016-05-14,14,5,2016,NL6856888168,56.86613,-7.4411,70.1,1.0,Adult,Scotland,NL68568816,NL685881,NL6888,NL68,NL
4054,Halichoerus grypus,Grey Seal,2009-06-27,27,6,2009,NF5355776317,57.64303,-7.809166,70.1,1.0,Adult,Scotland,NF53557631,NF535763,NF5376,NF57,NF
3233,Phocoena phocoena,Common Porpoise,2008-07-27,27,7,2008,NG6961873495,57.69208,-5.867249,70.1,2.0,Adult,Scotland,NG69617349,NG696734,NG6973,NG67,NG
6866,Phocoena phocoena,Common Porpoise,2013-07-26,26,7,2013,NM0126563297,56.665699,-6.8778,70.1,1.0,Adult,Scotland,NM01266329,NM012632,NM0163,NM06,NM
7568,Phocoena phocoena,Common Porpoise,2014-07-01,1,7,2014,NB8144912034,58.043419,-5.7046,70.1,1.0,Adult,Scotland,NB81441203,NB814120,NB8112,NB81,NB
3480,Phocoena phocoena,Common Porpoise,2008-08-19,19,8,2008,NM7393028003,56.39006,-5.6642,70.1,1.0,Adult,Scotland,NM73932800,NM739280,NM7328,NM72,NM
5761,Phocoena phocoena,Common Porpoise,2011-07-14,14,7,2011,NR4686837251,55.56301,-6.01615,70.1,3.0,Adult,Scotland,NR46863725,NR468372,NR4637,NR43,NR
9544,Phoca vitulina,Harbour Seal,2016-07-19,19,7,2016,NG7573115007,57.17091,-5.711401,70.1,1.0,Adult,Scotland,NG75731500,NG757150,NG7515,NG71,NG
11754,Delphinus delphis,Common Dolphin,2018-06-21,21,6,2018,NG1104480139,57.71776581,-6.854420185,5.0,1.0,Adult,Scotland,NG11048013,NG110801,NG1180,NG18,NG
335,Cetorhinus maximus,Basking Shark,2003-08-15,15,8,2003,NM4711959828,56.66166,-6.128334,70.1,1.0,Adult,Scotland,NM47115982,NM471598,NM4759,NM45,NM
4847,Cetorhinus maximus,Basking Shark,2010-07-13,13,7,2010,NM1606060686,56.65153,-6.634349,70.1,3.0,Adult,Scotland,NM16066068,NM160606,NM1660,NM16,NM
12920,Phoca vitulina,Harbour Seal,2019-08-19,19,8,2019,NM4930784339,56.88246918,-6.116734027,20.0,1.0,Adult,Scotland,NM49308433,NM493843,NM4984,NM48,NM
4461,Phocoena phocoena,Common Porpoise,2009-09-10,10,9,2009,NR5535898743,56.11856,-5.93725,70.1,2.0,Adult,Scotland,NR55359874,NR553987,NR5598,NR59,NR
134,Phoca vitulina,Harbour Seal,2003-06-13,13,6,2003,NR0547298389,56.08725,-6.736583,70.1,1.0,Adult,Scotland,NR05479838,NR054983,NR0598,NR09,NR
1505,Cetorhinus maximus,Basking Shark,2006-07-05,5,7,2006,NG2022707581,57.07397,-6.618167,70.1,1.0,Adult,Scotland,NG20220758,NG202075,NG2007,NG20,NG
1298,Delphinus delphis,Common Dolphin,2006-06-07,7,6,2006,NL5430322431,56.26802,-7.586383,70.1,10.0,Adult,Scotland,NL54302243,NL543224,NL5422,NL52,NL
13673,Phocoena phocoena,Common Porpoise,2020-09-19,19,9,2020,NF8895336427,57.31200409,-7.167983055,95.0,1.0,Adult,Scotland,NF88953642,NF889364,NF8836,NF83,NF
14007,Halichoerus grypus,Grey Seal,2021-07-30,30,7,2021,NF7375903865,57.0102,-7.37655,40.0,1.0,Adult,Scotland,NF73750386,NF737038,NF7303,NF70,NF
12226,Phocoena phocoena,Common Porpoise,2018-09-08,8,9,2018,NB4903828087,58.17006683,-6.269282817,500.0,1.0,Adult,Scotland,NB49032808,NB490280,NB4928,NB42,NB
12030,Halichoerus grypus,Grey Seal,2018-07-19,19,7,2018,NL8878227790,56.33982086,-7.038249492,20.0,1.0,Adult,Scotland,NL88782779,NL887277,NL8827,NL82,NL
12207,Phocoena phocoena,Common Porpoise,2018-09-01,1,9,2018,NG6389664828,57.6114502,-5.9545331,150.0,1.0,Adult,Scotland,NG63896482,NG638648,NG6364,NG66,NG
11879,Halichoerus grypus,Grey Seal,2018-07-07,7,7,2018,NL4354721160,56.24871445,-7.757466793,10.0,1.0,Adult,Scotland,NL43542116,NL435211,NL4321,NL42,NL
8280,Phocoena phocoena,Common Porpoise,2014-09-25,25,9,2014,NM6901799550,57.029041,-5.807933,70.1,3.0,Adult|Calf,Scotland,NM69019955,NM690995,NM6999,NM69,NM
3106,Phocoena phocoena,Common Porpoise,2008-07-09,9,7,2008,NR6486770544,55.87052,-5.76,70.1,1.0,Adult,Scotland,NR64867054,NR648705,NR6470,NR67,NR
1843,Phocoena phocoena,Common Porpoise,2006-09-15,15,9,2006,NM7432827521,56.38593,-5.65735,70.1,1.0,Adult,Scotland,NM74322752,NM743275,NM7427,NM72,NM
2289,Halichoerus grypus,Grey Seal,2007-07-25,25,7,2007,NB2359948957,58.3417,-6.725117,70.1,1.0,Adult,Scotland,NB23594895,NB235489,NB2348,NB24,NB
11326,Balaenoptera acutorostrata,Minke Whale,2017-09-22,22,9,2017,NG5882491802,57.85045,-6.066267,70.1,1.0,Adult,Scotland,NG58829180,NG588918,NG5891,NG59,NG
13953,Phocoena phocoena,Common Porpoise,2021-07-25,25,7,2021,NM0096541721,56.47238,-6.8578,800.0,1.0,Adult,Scotland,NM00964172,NM009417,NM0041,NM04,NM
2661,Phoca vitulina,Harbour Seal,2007-09-05,5,9,2007,NM6721742280,56.51479,-5.785417,70.1,1.0,Adult,Scotland,NM67214228,NM672422,NM6742,NM64,NM
4820,Phocoena phocoena,Common Porpoise,2010-07-11,11,7,2010,NM5712649282,56.57244,-5.955566,70.1,2.0,Adult,Scotland,NM57124928,NM571492,NM5749,NM54,NM
12208,Halichoerus grypus,Grey Seal,2018-09-01,1,9,2018,NG6354666410,57.62544632,-5.961916923,110.0,1.0,Adult,Scotland,NG63546641,NG635664,NG6366,NG66,NG
12014,Phocoena phocoena,Common Porpoise,2018-07-18,18,7,2018,NM5058458641,56.65288162,-6.070799827,300.0,1.0,Adult,Scotland,NM50585864,NM505586,NM5058,NM55,NM
7178,Phocoena phocoena,Common Porpoise,2013-09-24,24,9,2013,NM5263187483,56.912418,-6.0654,70.1,2.0,Adult,Scotland,NM52638748,NM526874,NM5287,NM58,NM
4168,Halichoerus grypus,Grey Seal,2009-07-13,13,7,2009,NM3635556401,56.62502,-6.299933,70.1,1.0,Adult,Scotland,NM36355640,NM363564,NM3656,NM35,NM
13116,Phocoena phocoena,Common Porpoise,2019-09-21,21,9,2019,NG6306193203,57.86526871,-5.996467113,200.0,1.0,Adult,Scotland,NG63069320,NG630932,NG6393,NG69,NG
8703,Phocoena phocoena,Common Porpoise,2015-07-01,1,7,2015,NM3669178805,56.82590485,-6.317450047,70.1,1.0,Adult,Scotland,NM36697880,NM366788,NM3678,NM37,NM
10361,Phocoena phocoena,Common Porpoise,2016-09-04,4,9,2016,NG6761977442,57.72642,-5.904517,70.1,3.0,Adult,Scotland,NG67617744,NG676774,NG6777,NG67,NG
5236,Phocoena phocoena,Common Porpoise,2010-09-01,1,9,2010,NG4181806496,57.07685,-6.26195,70.1,7.0,Adult,Scotland,NG41810649,NG418064,NG4106,NG40,NG
7914,Phocoena phocoena,Common Porpoise,2014-07-26,26,7,2014,NM3045695714,56.973782,-6.437267,70.1,2.0,Adult,Scotland,NM30459571,NM304957,NM3095,NM39,NM
3557,Halichoerus grypus,Grey Seal,2008-09-04,4,9,2008,NM3503436778,56.44848,-6.301381,70.1,1.0,Adult,Scotland,NM35033677,NM350367,NM3536,NM33,NM
4931,Phocoena phocoena,Common Porpoise,2010-07-25,25,7,2010,NM4839980717,56.84952,-6.128017,70.1,1.0,Adult,Scotland,NM48398071,NM483807,NM4880,NM48,NM
13703,Halichoerus grypus,Grey Seal,2020-09-27,27,9,2020,NM3333557701,56.63495255,-6.350349903,70.0,1.0,Adult,Scotland,NM33335770,NM333577,NM3357,NM35,NM
183,Balaenoptera acutorostrata,Minke Whale,2003-07-17,17,7,2003,NM2365616954,56.2644,-6.464567,70.1,1.0,Adult,Scotland,NM23651695,NM236169,NM2316,NM21,NM
6468,Phocoena phocoena,Common Porpoise,2012-09-02,2,9,2012,NM7246838679,56.48507,-5.697117,70.1,3.0,Adult,Scotland,NM72463867,NM724386,NM7238,NM73,NM
13150,Phoca vitulina,Harbour Seal,2019-09-22,22,9,2019,NG6786260775,57.57718277,-5.884432792,250.0,1.0,Adult,Scotland,NG67866077,NG678607,NG6760,NG66,NG
218,Balaenoptera acutorostrata,Minke Whale,2003-07-22,22,7,2003,NM4813359064,56.65536,-6.111083,70.1,1.0,Adult,Scotland,NM48135906,NM481590,NM4859,NM45,NM
8129,Phoca vitulina,Harbour Seal,2014-09-05,5,9,2014,NB4147806866,57.97567,-6.374066,70.1,1.0,Adult,Scotland,NB41470686,NB414068,NB4106,NB40,NB
6837,Phoca vitulina,Harbour Seal,2013-07-24,24,7,2013,NF7338203953,57.010719,-7.38285,70.1,12.0,Adult,Scotland,NF73380395,NF733039,NF7303,NF70,NF
